pr_id,repo,is_merged,split,num_changed_files,total_additions,total_deletions,num_commits,code_churn,net_lines,additions_per_file,deletions_per_file,commits_per_file,large_pr_flag,title_len,body_len,commit_msg_len,title_word_count,body_word_count,commit_msg_word_count,has_issue_link,has_release_note,body_empty_flag,num_code_files,num_doc_files,num_config_files,num_test_files,test_file_ratio,code_file_ratio,doc_file_ratio,has_py,has_go,has_js,has_ts,has_rs,ast_total_nodes,ast_max_depth,ast_files_parsed,ast_files_attempted,ast_parse_success_rate,ast_error_node_count,ast_func_def_count,ast_class_def_count,ast_if_count,ast_loop_count,ast_try_count,ast_return_count,ast_assignment_count,cfg_total_nodes,cfg_total_edges,cfg_branch_nodes,cfg_loop_nodes,cfg_exit_nodes,cfg_cyclomatic_complexity,cfg_max_branch_depth,cfg_avg_out_degree,cfg_files_processed,cfg_files_with_cfg,repo_facebook_react,repo_huggingface_transformers,repo_kubernetes_kubernetes,repo_microsoft_vscode,repo_pandas_dev_pandas,ast_missing,cfg_missing
3601978775,kubernetes/kubernetes,0,ai_test,-0.1028944011546352,-0.056890851167771726,-0.03871453766814657,-0.1685713249642897,-0.06765572513279705,-0.014459611945475239,-0.43570660089473695,-0.10831848644071124,0.02348531660174493,0.0,-1.2668048739633258,0.2952717344906173,-0.4927320158490767,-1.6015307651792627,0.4543161881379214,-0.46728490504897036,-1.100185093436102,1.854968757394337,-0.13700201318326288,-0.4863014735626378,-0.18209923476975223,-0.19064818662188238,-0.15311990010747467,2.0192173988783577,-1.2968597457221858,-0.3275593156768463,-0.7305833027953698,-0.4881355335486252,-0.3882854704930321,-0.42923469599092773,-0.1653470365068522,-0.061666049337001955,-0.09830914303759597,-0.11303981115869141,-0.11765004119485196,-2.076503720845308,-0.07093076276011091,-0.06614139900570243,-0.04482305882091758,-0.05623219204035365,-0.04980983896172405,-0.09486805836662779,-0.05354008990221327,-0.05393613952757465,-0.06729301026948525,-0.06568630384801552,-0.05039244922497371,-0.05627945254353392,-0.05667297029799068,-0.059148122502721535,-0.698577471856324,-1.9386049837667587,-0.11765004119485196,-0.11303981115869141,0,0,1,0,0,2.1259760138109356,2.1259760138109356
3518244682,facebook/react,0,ai_test,-0.1028944011546352,-0.05644150151400879,-0.03830275390642388,-0.1685713249642897,-0.06704839297279547,-0.014418850793332653,-0.1820970189603232,0.11589614796045333,0.02348531660174493,0.0,0.21295165624012846,1.7093964598650626,-0.3267895203356166,0.1818013040937482,0.401552359337658,-0.3337358770446281,0.9089379650444058,1.854968757394337,-0.13700201318326288,-0.4863014735626378,-0.18209923476975223,0.1910388591354518,-0.40286638158494165,-0.8804679267070504,-1.2968597457221858,-0.3275593156768463,-0.7305833027953698,-0.4881355335486252,-0.3882854704930321,-0.42923469599092773,-0.1653470365068522,-0.061666049337001955,-0.09830914303759597,-0.11303981115869141,-0.11765004119485196,-2.076503720845308,-0.07093076276011091,-0.06614139900570243,-0.04482305882091758,-0.05623219204035365,-0.04980983896172405,-0.09486805836662779,-0.05354008990221327,-0.05393613952757465,-0.06729301026948525,-0.06568630384801552,-0.05039244922497371,-0.05627945254353392,-0.05667297029799068,-0.059148122502721535,-0.698577471856324,-1.9386049837667587,-0.11765004119485196,-0.11303981115869141,1,0,0,0,0,2.1259760138109356,2.1259760138109356
3518133296,facebook/react,0,ai_test,-0.1028944011546352,-0.05627299539384769,-0.038538058913122564,-0.1685713249642897,-0.06708888178346224,-0.014133522728334558,-0.08699342573491807,-0.012226500268783564,0.02348531660174493,0.0,-0.5762518265350471,1.7093964598650626,-0.4026489468560555,0.1818013040937482,0.401552359337658,-0.3337358770446281,0.9089379650444058,1.854968757394337,-0.13700201318326288,-0.4863014735626378,-0.18209923476975223,0.1910388591354518,-0.40286638158494165,-0.8804679267070504,-1.2968597457221858,-0.3275593156768463,-0.7305833027953698,-0.4881355335486252,-0.3882854704930321,-0.42923469599092773,-0.1653470365068522,-0.061666049337001955,-0.09830914303759597,-0.11303981115869141,-0.11765004119485196,-2.076503720845308,-0.07093076276011091,-0.06614139900570243,-0.04482305882091758,-0.05623219204035365,-0.04980983896172405,-0.09486805836662779,-0.05354008990221327,-0.05393613952757465,-0.06729301026948525,-0.06568630384801552,-0.05039244922497371,-0.05627945254353392,-0.05667297029799068,-0.059148122502721535,-0.698577471856324,-1.9386049837667587,-0.11765004119485196,-0.11303981115869141,1,0,0,0,0,2.1259760138109356,2.1259760138109356
3949815680,huggingface/transformers,1,ai_test,-0.057162516008570884,-0.05655383892744953,-0.038361580158098554,-0.1685713249642897,-0.06716985940479579,-0.014459611945475239,-0.4760535798388483,-0.14908478360455935,-0.7682711709141211,0.0,-0.8228779149022896,0.02664559941270363,-0.42635501764369266,-0.8881979374700583,-0.17005578599852889,-0.4338976480478848,-1.100185093436102,-0.5390926375518548,-0.13700201318326288,-0.4863014735626378,4.957550500364955,-0.19064818662188238,-0.40286638158494165,-0.8804679267070504,-1.2968597457221858,4.145680587629755,-0.7305833027953698,-0.4881355335486252,-0.3882854704930321,-0.42923469599092773,-0.1653470365068522,-0.061666049337001955,-0.09830914303759597,-0.11303981115869141,-0.11765004119485196,-2.076503720845308,-0.07093076276011091,-0.06614139900570243,-0.04482305882091758,-0.05623219204035365,-0.04980983896172405,-0.09486805836662779,-0.05354008990221327,-0.05393613952757465,-0.06729301026948525,-0.06568630384801552,-0.05039244922497371,-0.05627945254353392,-0.05667297029799068,-0.059148122502721535,-0.698577471856324,-1.9386049837667587,-0.11765004119485196,-0.11303981115869141,0,1,0,0,0,2.1259760138109356,2.1259760138109356
3947807865,huggingface/transformers,0,ai_test,-0.09374802412542234,-0.04172530035327267,-0.03883219017149591,-0.1685713249642897,-0.05680472387410214,-0.003372578562692074,2.3751329322116823,-0.1723798105553297,-0.5571361075765568,0.0,0.7062038329746132,1.7093964598650626,-0.19877673808237586,1.2518005456575547,2.573663311615168,-0.16679959203920028,-1.100185093436102,1.854968757394337,-0.13700201318326288,-0.4863014735626378,-0.18209923476975223,-0.19064818662188238,0.34637306284745933,2.0192173988783577,-1.2968597457221858,-0.3275593156768463,1.3687693055313248,-0.4881355335486252,-0.3882854704930321,-0.42923469599092773,-0.1653470365068522,-0.061666049337001955,-0.09830914303759597,-0.11303981115869141,-0.11765004119485196,-2.076503720845308,-0.07093076276011091,-0.06614139900570243,-0.04482305882091758,-0.05623219204035365,-0.04980983896172405,-0.09486805836662779,-0.05354008990221327,-0.05393613952757465,-0.06729301026948525,-0.06568630384801552,-0.05039244922497371,-0.05627945254353392,-0.05667297029799068,-0.059148122502721535,-0.698577471856324,-1.9386049837667587,-0.11765004119485196,-0.11303981115869141,0,1,0,0,0,2.1259760138109356,2.1259760138109356
3553625631,pandas-dev/pandas,0,ai_test,-0.09374802412542234,-0.05565513961992366,-0.03883219017149591,-0.09857804638795692,-0.0668459489194616,-0.013481344294053196,-0.24549941444392664,-0.1723798105553297,-0.26682539548740597,0.0,0.6075533976277163,0.2933529763829179,-0.08498759830171748,-0.17486510976085398,0.43672824520450026,-0.10002507803702913,0.9089379650444058,-0.5390926375518548,-0.13700201318326288,-0.31359462526358395,0.41692754088697476,-0.19064818662188238,-0.15311990010747467,0.08609384848808549,-0.42638155225322005,1.163520652092021,1.3687693055313248,-0.4881355335486252,-0.3882854704930321,-0.42923469599092773,-0.1653470365068522,-0.061666049337001955,-0.09830914303759597,-0.11303981115869141,-0.11765004119485196,-2.076503720845308,-0.07093076276011091,-0.06614139900570243,-0.04482305882091758,-0.05623219204035365,-0.04980983896172405,-0.09486805836662779,-0.05354008990221327,-0.05393613952757465,-0.06729301026948525,-0.06568630384801552,-0.05039244922497371,-0.05627945254353392,-0.05667297029799068,-0.059148122502721535,-0.698577471856324,-1.9386049837667587,-0.11765004119485196,-0.11303981115869141,0,0,0,0,1,2.1259760138109356,2.1259760138109356
3365574193,pandas-dev/pandas,0,ai_test,-0.09832121264002877,-0.05632916410056806,-0.038685124542309234,-0.09857804638795692,-0.06723059262079595,-0.01407238100012068,-0.3089018099275301,-0.13234148298369316,0.02348531660174493,0.0,0.9528299213418556,0.7317892039922269,-0.32204830617808916,0.5384677179483504,0.35758250200410513,-0.2335741060413714,-1.100185093436102,-0.5390926375518548,-0.13700201318326288,-0.31359462526358395,-0.18209923476975223,-0.19064818662188238,-0.15311990010747467,0.5693747360856535,0.008857544481262842,-0.3275593156768463,1.3687693055313248,-0.4881355335486252,-0.3882854704930321,-0.42923469599092773,-0.1653470365068522,-0.061666049337001955,-0.09830914303759597,-0.11303981115869141,-0.11765004119485196,-2.076503720845308,-0.07093076276011091,-0.06614139900570243,-0.04482305882091758,-0.05623219204035365,-0.04980983896172405,-0.09486805836662779,-0.05354008990221327,-0.05393613952757465,-0.06729301026948525,-0.06568630384801552,-0.05039244922497371,-0.05627945254353392,-0.05667297029799068,-0.059148122502721535,-0.698577471856324,-1.9386049837667587,-0.11765004119485196,-0.11303981115869141,0,0,0,0,1,2.1259760138109356,2.1259760138109356
3551100088,pandas-dev/pandas,1,ai_test,-0.09374802412542234,-0.05652575457408934,-0.03877336391982124,-0.1685713249642897,-0.06743303667412981,-0.01415390330440585,-0.4092889361099022,-0.16170292320289328,-0.5571361075765568,0.0,1.5940577510966858,0.4027221885217827,-0.19403552392484844,1.2518005456575547,0.7005473892058173,-0.2335741060413714,0.9089379650444058,-0.5390926375518548,-0.13700201318326288,-0.31359462526358395,0.41692754088697476,-0.19064818662188238,-0.15311990010747467,0.08609384848808549,-0.42638155225322005,1.163520652092021,1.3687693055313248,-0.4881355335486252,-0.3882854704930321,-0.42923469599092773,-0.1653470365068522,-0.061666049337001955,-0.09830914303759597,-0.11303981115869141,-0.11765004119485196,-2.076503720845308,-0.07093076276011091,-0.06614139900570243,-0.04482305882091758,-0.05623219204035365,-0.04980983896172405,-0.09486805836662779,-0.05354008990221327,-0.05393613952757465,-0.06729301026948525,-0.06568630384801552,-0.05039244922497371,-0.05627945254353392,-0.05667297029799068,-0.059148122502721535,-0.698577471856324,-1.9386049837667587,-0.11765004119485196,-0.11303981115869141,0,0,0,0,1,2.1259760138109356,2.1259760138109356
3741844300,pandas-dev/pandas,1,ai_test,-0.1028944011546352,-0.05697510422785228,-0.03880277704565858,-0.1685713249642897,-0.06777719156479738,-0.014459611945475239,-0.48325839750743954,-0.15636447952667507,0.02348531660174493,0.0,-0.773552697228841,1.7093964598650626,-0.42161380348616523,-0.5315315236154562,0.09376335800278812,-0.40051039104679925,0.9089379650444058,1.854968757394337,-0.13700201318326288,-0.4863014735626378,-0.18209923476975223,0.1910388591354518,-0.40286638158494165,-0.8804679267070504,-1.2968597457221858,-0.3275593156768463,-0.7305833027953698,-0.4881355335486252,-0.3882854704930321,-0.42923469599092773,-0.1653470365068522,-0.061666049337001955,-0.09830914303759597,-0.11303981115869141,-0.11765004119485196,-2.076503720845308,-0.07093076276011091,-0.06614139900570243,-0.04482305882091758,-0.05623219204035365,-0.04980983896172405,-0.09486805836662779,-0.05354008990221327,-0.05393613952757465,-0.06729301026948525,-0.06568630384801552,-0.05039244922497371,-0.05627945254353392,-0.05667297029799068,-0.059148122502721535,-0.698577471856324,-1.9386049837667587,-0.11765004119485196,-0.11303981115869141,0,0,0,0,1,2.1259760138109356,2.1259760138109356
3846998914,microsoft/vscode,1,ai_test,-0.05258932749396445,-0.0550653681993598,-0.037243881376279826,-0.1685713249642897,-0.06532761851945766,-0.01415390330440585,-0.40796805287066046,-0.10031082092638394,-0.7748691416434199,0.0,-1.7107318330243622,-0.9595960679447794,-0.5116968724791865,-1.9581971790338648,-0.9439252750690588,-0.5340594190511415,-1.100185093436102,-0.5390926375518548,-0.13700201318326288,0.7226464645307392,-0.18209923476975223,-0.19064818662188238,0.8458660258023933,0.32773429228686957,0.22647709284850437,-0.3275593156768463,-0.7305833027953698,-0.4881355335486252,-0.3882854704930321,2.329727790740233,-0.1653470365068522,-0.061666049337001955,-0.09830914303759597,-0.11303981115869141,-0.11765004119485196,-2.076503720845308,-0.07093076276011091,-0.06614139900570243,-0.04482305882091758,-0.05623219204035365,-0.04980983896172405,-0.09486805836662779,-0.05354008990221327,-0.05393613952757465,-0.06729301026948525,-0.06568630384801552,-0.05039244922497371,-0.05627945254353392,-0.05667297029799068,-0.059148122502721535,-0.698577471856324,-1.9386049837667587,-0.11765004119485196,-0.11303981115869141,0,0,0,1,0,2.1259760138109356,2.1259760138109356
