pr_id,repo,is_merged,split,num_changed_files,total_additions,total_deletions,num_commits,code_churn,net_lines,additions_per_file,deletions_per_file,commits_per_file,large_pr_flag,title_len,body_len,commit_msg_len,title_word_count,body_word_count,commit_msg_word_count,has_issue_link,has_release_note,body_empty_flag,num_code_files,num_doc_files,num_config_files,num_test_files,test_file_ratio,code_file_ratio,doc_file_ratio,has_py,has_go,has_js,has_ts,has_rs,ast_total_nodes,ast_max_depth,ast_files_parsed,ast_files_attempted,ast_parse_success_rate,ast_error_node_count,ast_func_def_count,ast_class_def_count,ast_if_count,ast_loop_count,ast_try_count,ast_return_count,ast_assignment_count,cfg_total_nodes,cfg_total_edges,cfg_branch_nodes,cfg_loop_nodes,cfg_exit_nodes,cfg_cyclomatic_complexity,cfg_max_branch_depth,cfg_avg_out_degree,cfg_files_processed,cfg_files_with_cfg,repo_facebook/react,repo_huggingface/transformers,repo_kubernetes/kubernetes,repo_microsoft/vscode,repo_pandas-dev/pandas,ast_missing,cfg_missing
2982655795,kubernetes/kubernetes,True,train,-0.2879197693798371,-0.2991752685951251,-0.24672456970480056,-0.40755699105115745,-0.29398542091878915,0.02875015148044891,-0.527546157934192,-0.40366807948898725,-0.48942052782194695,-0.576956307854642,0.9608233558041249,0.5610197324069819,-0.2944994301904328,0.952932137509284,0.6431897457599897,-0.2914985438882493,0.9089379650444058,1.854968757394337,-0.13700201318326288,-0.4635092843208372,-0.4051361199426084,0.20022716671281812,-0.11788383532595322,0.6323095672752425,-0.5793437558655026,-0.3630863256184221,-0.7305833027953698,2.0486113615418367,-0.3882854704930321,-0.42923469599092773,-0.1653470365068522,-0.2928716785973351,-0.30575421977302014,-0.30635844445632154,-0.3009471794772716,0.5052210828041585,-0.21413946008662307,-0.29129174076958847,-0.1957352937685369,-0.30670548704511413,-0.23182205770661723,-0.21106254625568124,-0.2886385663921774,-0.24274164882772417,-0.3125480086905144,-0.3071309616936376,-0.307338886107901,-0.2647434115598555,-0.29530730486286877,-0.32984885259725394,-0.7094845718212194,-0.6220395732528484,-0.3009471794772716,-0.30635844445632154,False,False,True,False,False,0,0
2986965670,kubernetes/kubernetes,True,train,-0.34791073007169054,-0.2925699700284458,-0.21128522685800935,-0.40755699105115745,-0.28081573014993955,0.028602771507040686,-0.3695883883433997,0.12201578476458383,0.06793913466860078,-0.576956307854642,2.3604407434096264,-0.7034418605669117,-0.33674812781428887,2.826201148266971,-0.6549024840380073,-0.2126802676923011,0.9089379650444058,1.854968757394337,-0.13700201318326288,-0.4635092843208372,-0.4051361199426084,-0.24742029753986675,-0.5444486764869023,-0.8390532394369337,0.6985417045787919,-0.3630863256184221,-0.7305833027953698,2.0486113615418367,-0.3882854704930321,-0.42923469599092773,-0.1653470365068522,-0.28120231225627795,-0.28751812185849573,-0.30635844445632154,-0.3009471794772716,0.5052210828041585,-0.31082661887227636,-0.26111269418991734,-0.1957352937685369,-0.2609138581990191,-0.23182205770661723,-0.21106254625568124,-0.19674900356342526,-0.21083484530704572,-0.2933577929068922,-0.28687431666245045,-0.2615506504606688,-0.2647434115598555,-0.21096831896704518,-0.2980775842610763,0.6936863323677106,0.6960929662856902,-0.3009471794772716,-0.30635844445632154,False,False,True,False,False,0,0
3053707565,kubernetes/kubernetes,True,val,-0.34791073007169054,-0.3031384477351327,-0.24318063542012142,-0.40755699105115745,-0.29574137968796915,0.02863224750172233,-0.527546157934192,-0.35109969306363015,0.06793913466860078,-0.576956307854642,-1.0090085230480623,-0.8483080976982151,-0.5238495030056515,-0.5456830710968655,-0.7608691966745785,-0.4491350962801457,-1.100185093436102,1.854968757394337,-0.13700201318326288,-0.6406800866610007,1.034202022544404,-0.24742029753986675,-0.11788383532595322,2.1036723739874184,-1.857229216309797,4.031007015590683,-0.7305833027953698,-0.4881355335486252,-0.3882854704930321,-0.42923469599092773,-0.1653470365068522,-0.2992064774681947,-0.396934709345642,-0.3911744243013259,-0.3762302075265585,-2.076503720845308,-0.31082661887227636,-0.29129174076958847,-0.1957352937685369,-0.30670548704511413,-0.23182205770661723,-0.21106254625568124,-0.2886385663921774,-0.24274164882772417,-0.3168125010868749,-0.3091566261967563,-0.307338886107901,-0.2647434115598555,-0.29530730486286877,-0.3616201209334316,-0.7094845718212194,-1.9401721127913871,-0.3762302075265585,-0.3911744243013259,False,False,True,False,False,0,1
3074670104,kubernetes/kubernetes,True,train,-0.34791073007169054,-0.30445950744846856,-0.24318063542012142,-0.40755699105115745,-0.2966193590725591,0.028602771507040686,-0.5472908791330411,-0.35109969306363015,0.06793913466860078,-0.576956307854642,0.5461219076247171,-0.7494920551516968,-0.3427836560462683,0.5782783353577466,-0.7255469591290549,-0.33090768198622345,0.9089379650444058,1.854968757394337,-0.13700201318326288,-0.4635092843208372,-0.4051361199426084,-0.24742029753986675,-0.11788383532595322,2.1036723739874184,0.6985417045787919,-0.3630863256184221,-0.7305833027953698,2.0486113615418367,-0.3882854704930321,-0.42923469599092773,-0.1653470365068522,-0.29253826813044775,-0.30575421977302014,-0.30635844445632154,-0.3009471794772716,0.5052210828041585,-0.31082661887227636,-0.29129174076958847,-0.1957352937685369,-0.30670548704511413,-0.23182205770661723,-0.21106254625568124,-0.2886385663921774,-0.23210604765416468,-0.3125480086905144,-0.3071309616936376,-0.307338886107901,-0.2647434115598555,-0.29530730486286877,-0.32984885259725394,-0.7094845718212194,-0.6220395732528484,-0.3009471794772716,-0.30635844445632154,False,False,True,False,False,0,0
3487370131,kubernetes/kubernetes,True,test,2.8916011472883962,3.3601601373452015,2.060376649621307,3.1377015459608857,2.70958205376352,0.09120978421085393,0.40978960661480507,0.2185504580184214,-0.7427658289540141,1.733233498596117,0.13142045944530922,0.42286914865262626,4.437354703681449,-0.1710292689453281,0.5460535925097993,3.610006127811187,0.9089379650444058,1.854968757394337,-0.13700201318326288,3.079906762482433,-0.4051361199426084,-0.24742029753986675,0.30868100583499586,-0.7320450353124117,-0.8813894101523357,-0.3630863256184221,-0.7305833027953698,2.0486113615418367,-0.3882854704930321,-0.42923469599092773,-0.1653470365068522,4.396213127706315,7.772837156361277,4.188888487328907,3.76433633518422,0.4582336913777382,2.1063523507690567,6.589530879395427,7.9164970352428305,4.226665768718296,2.5094308862306467,-0.21106254625568124,6.79972231021775,2.5756926621655407,3.986060326840863,3.9204308563151296,5.3704023341488965,2.79572317128942,6.674466489567982,5.29366564290619,0.6936863323677106,0.7875713645296647,3.76433633518422,4.188888487328907,False,False,True,False,False,0,0
3204855521,kubernetes/kubernetes,True,test,0.012035034079430178,-0.28464361174843067,-0.24318063542012142,-0.40755699105115745,-0.28344966830370943,0.029044911427265355,-0.5388288557621058,-0.3961583099996505,-0.8875345724580526,-0.576956307854642,-0.3351186697565246,1.7093964598650626,-0.44538763598991876,-0.5456830710968655,1.5968901594891303,-0.4491350962801457,0.9089379650444058,1.854968757394337,-0.13700201318326288,0.24517392503981683,1.034202022544404,0.20022716671281812,1.588375529317843,1.2628936272947466,-0.031678558532233454,0.2646412945543072,-0.7305833027953698,2.0486113615418367,-0.3882854704930321,-0.42923469599092773,-0.1653470365068522,-0.2643650836784669,0.04073164060294295,0.032905474923695756,0.00018493271987593863,0.5052210828041585,-0.020765142515316436,-0.29129174076958847,-0.1957352937685369,-0.2609138581990191,-0.23182205770661723,-0.21106254625568124,-0.2886385663921774,-0.24274164882772417,-0.2805643157178107,-0.2807973231530943,-0.21576241481343655,-0.2647434115598555,-0.29530730486286877,-0.13922124258018803,-0.7094845718212194,0.23079217982858607,0.00018493271987593863,0.032905474923695756,False,False,True,False,False,0,0
3302895842,kubernetes/kubernetes,False,train,-0.34791073007169054,-0.3057805671618044,-0.24318063542012142,-0.40755699105115745,-0.2974973384571491,0.028573295512359043,-0.56703560033189,-0.35109969306363015,0.06793913466860078,-0.576956307854642,2.5677914674993305,-0.8742113321521567,-0.3126060148863711,1.7022397418123587,-0.955141503174959,-0.4097259581821716,0.9089379650444058,1.854968757394337,-0.13700201318326288,-0.4635092843208372,-0.4051361199426084,-0.24742029753986675,-0.11788383532595322,2.1036723739874184,0.6985417045787919,-0.3630863256184221,-0.7305833027953698,2.0486113615418367,-0.3882854704930321,-0.42923469599092773,-0.1653470365068522,-0.29803954083408896,-0.36958056247385546,-0.30635844445632154,-0.3009471794772716,0.5052210828041585,-0.27859756594372526,-0.29129174076958847,-0.1957352937685369,-0.30670548704511413,-0.23182205770661723,-0.21106254625568124,-0.2886385663921774,-0.24274164882772417,-0.3125480086905144,-0.3071309616936376,-0.307338886107901,-0.2647434115598555,-0.29530730486286877,-0.32984885259725394,-0.7094845718212194,-0.6220395732528484,-0.3009471794772716,-0.30635844445632154,False,False,True,False,False,0,0
3039082353,kubernetes/kubernetes,False,train,-0.34791073007169054,-0.30710162687514025,0.23879442729623895,-0.40755699105115745,-0.17897012153750225,0.024535084240973726,-0.5867803215307391,6.798200860784936,0.06793913466860078,-0.576956307854642,0.5461219076247171,1.7093964598650626,-0.3427836560462683,-0.5456830710968655,1.641042956421035,-0.4491350962801457,0.9089379650444058,1.854968757394337,-0.13700201318326288,-0.4635092843208372,-0.4051361199426084,-0.24742029753986675,-0.11788383532595322,2.1036723739874184,0.6985417045787919,-0.3630863256184221,-0.7305833027953698,2.0486113615418367,-0.3882854704930321,-0.42923469599092773,-0.1653470365068522,-0.2992064774681947,-0.396934709345642,-0.3911744243013259,-0.3009471794772716,-2.076503720845308,-0.31082661887227636,-0.29129174076958847,-0.1957352937685369,-0.30670548704511413,-0.23182205770661723,-0.21106254625568124,-0.2886385663921774,-0.24274164882772417,-0.3168125010868749,-0.3091566261967563,-0.307338886107901,-0.2647434115598555,-0.29530730486286877,-0.3616201209334316,-0.7094845718212194,-1.9401721127913871,-0.3009471794772716,-0.3911744243013259,False,False,True,False,False,0,1
3281299634,kubernetes/kubernetes,True,train,0.19200791615499055,-0.2753961937550797,-0.16521408115718078,-0.40755699105115745,-0.25798826615060017,0.028602771507040686,-0.5393929906535014,-0.2827607907106659,-0.9353082578143852,-0.576956307854642,-0.17960562668924665,0.24154650747503453,-0.4272810512939805,-0.1710292689453281,-0.03676332699134213,-0.4097259581821716,0.9089379650444058,1.854968757394337,-0.13700201318326288,1.1310279367406342,-0.4051361199426084,-0.24742029753986675,0.735245846995945,0.043764444590371966,0.6985417045787919,-0.3630863256184221,-0.7305833027953698,2.0486113615418367,-0.3882854704930321,-0.42923469599092773,-0.1653470365068522,-0.17584460471987623,0.24132871766271105,0.45698537414871737,0.3766000729663104,0.5052210828041585,0.01146391041323467,-0.2007546010305751,0.07888326848641834,-0.30670548704511413,-0.23182205770661723,-0.21106254625568124,-0.2886385663921774,-0.22147044648060518,-0.24431613034874652,-0.26054067812190707,-0.307338886107901,-0.2647434115598555,-0.21096831896704518,-0.04390743757165509,-0.7094845718212194,-0.07923259347087831,0.3766000729663104,0.45698537414871737,False,False,True,False,False,0,0
3046860696,kubernetes/kubernetes,True,val,0.012035034079430178,-0.2925699700284458,-0.1864776868652555,-0.1543242384074401,-0.2746698744578097,0.028396439544269174,-0.5557529025039764,-0.2760019981702629,-0.7282889546036103,-0.576956307854642,-0.3869563507789506,-0.7533295713670957,-0.2522507325665767,-0.9203368732484029,-0.7785303154473404,-0.2914985438882493,0.9089379650444058,1.854968757394337,-0.13700201318326288,0.5995155297201439,-0.4051361199426084,-0.24742029753986675,-0.5444486764869023,-0.8390532394369337,0.6985417045787919,-0.3630863256184221,-0.7305833027953698,2.0486113615418367,-0.3882854704930321,-0.42923469599092773,-0.1653470365068522,-0.2435269294980077,0.31427310932080854,0.2025374346137044,0.1507509888184497,0.5052210828041585,-0.27859756594372526,-0.29129174076958847,-0.1957352937685369,-0.30670548704511413,-0.23182205770661723,-0.21106254625568124,-0.2886385663921774,-0.17892804178636723,-0.27843206951963045,-0.28687431666245045,-0.2615506504606688,-0.2647434115598555,-0.29530730486286877,-0.13922124258018803,-0.7094845718212194,-0.32915052296738523,0.1507509888184497,0.2025374346137044,False,False,True,False,False,0,0
